year,county,state,sex_and_age_total_population,sex_and_age_total_population_male,sex_and_age_total_population_female,sex_and_age_under_5_years,sex_and_age_5_to_9_years,sex_and_age_10_to_14_years,sex_and_age_15_to_19_years,sex_and_age_20_to_24_years,sex_and_age_25_to_34_years,sex_and_age_35_to_44_years,sex_and_age_45_to_54_years,sex_and_age_55_to_59_years,sex_and_age_60_to_64_years,sex_and_age_65_to_74_years,sex_and_age_75_to_84_years,sex_and_age_85_years_and_over,sex_and_age_median_age_years,sex_and_age_18_years_and_over,sex_and_age_21_years_and_over,sex_and_age_62_years_and_over,sex_and_age_65_years_and_over,sex_and_age_18_years_and_over.1,sex_and_age_18_years_and_over_male,sex_and_age_18_years_and_over_female,sex_and_age_65_years_and_over.1,sex_and_age_65_years_and_over_male,sex_and_age_65_years_and_over_female,race_total_population,race_total_population_one_race,race_total_population_two_or_more_races,race_one_race,race_one_race_white,race_one_race_black_or_african_american,race_one_race_american_indian_and_alaska_native,race_one_race_american_indian_and_alaska_native_ch,race_one_race_american_indian_and_alaska_native_ch.1,race_one_race_american_indian_and_alaska_native_na,race_one_race_american_indian_and_alaska_native_si,race_one_race_asian,race_one_race_asian_asian_indian,race_one_race_asian_chinese,race_one_race_asian_filipino,race_one_race_asian_japanese,race_one_race_asian_korean,race_one_race_asian_vietnamese,state_fips,county_fips,race_one_race_asian_other_asian,race_one_race_native_hawaiian_and_other_pacific_is,race_one_race_native_hawaiian_and_other_pacific_is.1,race_one_race_native_hawaiian_and_other_pacific_is.2,race_one_race_native_hawaiian_and_other_pacific_is.3,race_one_race_native_hawaiian_and_other_pacific_is.4,race_one_race_some_other_race,race_two_or_more_races,race_two_or_more_races_white_and_black_or_african_,race_two_or_more_races_white_and_american_indian_a,race_two_or_more_races_white_and_asian,race_two_or_more_races_black_or_african_american_a,race_race_alone_or_in_combination_with_one_or_more,race_race_alone_or_in_combination_with_one_or_more.1,race_race_alone_or_in_combination_with_one_or_more.2,race_race_alone_or_in_combination_with_one_or_more.3,race_race_alone_or_in_combination_with_one_or_more.4,race_race_alone_or_in_combination_with_one_or_more.5,race_race_alone_or_in_combination_with_one_or_more.6,hispanic_or_latino_and_race_total_population,hispanic_or_latino_and_race_total_population_hispa,hispanic_or_latino_and_race_total_population_hispa.1,hispanic_or_latino_and_race_total_population_hispa.2,hispanic_or_latino_and_race_total_population_hispa.3,hispanic_or_latino_and_race_total_population_hispa.4,hispanic_or_latino_and_race_total_population_not_h,hispanic_or_latino_and_race_total_population_not_h.1,hispanic_or_latino_and_race_total_population_not_h.2,hispanic_or_latino_and_race_total_population_not_h.3,hispanic_or_latino_and_race_total_population_not_h.4,hispanic_or_latino_and_race_total_population_not_h.5,hispanic_or_latino_and_race_total_population_not_h.6,hispanic_or_latino_and_race_total_population_not_h.7,hispanic_or_latino_and_race_total_population_not_h.8,hispanic_or_latino_and_race_total_population_not_h.9,total_housing_units
2014,Iowa County,Wisconsin,23754,11881,11873,1479,1480,1775,1416,1052,2588,2907,3896,1831,1658,2016,1175,481,42.4,18081,17430,4708,3672,18081,8986,9095,3672,1697,1975,23754,23516,238,23516,23063,84,54,0,27,0,0,139,55,4,15,31,22,0,55,49,12,0,0,0,0,0,176,238,105,52,40,0,23754,23301,197,111,182,20,189,23754,380,255,46,5,74,23374,22882,79,48,139,0,4,222,0,222,10735
2014,Ozaukee County,Wisconsin,86930,42539,44391,4450,5345,6092,6372,4583,8051,10417,14440,7162,5894,7635,4424,2065,43.7,67223,63815,17218,14124,67223,32472,34751,14124,6258,7866,86930,85908,1022,85908,82399,1129,314,0,82,0,28,1737,862,484,46,30,21,85,55,89,209,14,0,14,0,0,315,1022,332,117,321,80,86930,83299,1562,550,2100,71,422,86930,2182,1504,142,104,432,84748,80693,1112,257,1737,14,34,901,17,884,36449
2014,Portage County,Wisconsin,70337,35100,35237,3740,3694,4231,6010,8336,8363,7549,9889,4463,4446,5267,3014,1335,36.0,56162,50670,12164,9616,56162,27849,28313,9616,4315,5301,70337,69454,883,69454,66246,469,490,0,5,34,33,1924,66,268,26,59,118,2,55,97,1385,5,5,0,0,0,320,883,320,110,353,0,70337,67126,793,601,2277,15,409,70337,2000,1706,42,9,243,68337,64882,453,330,1912,3,11,746,15,731,30224
2014,Rock County,Wisconsin,160465,78798,81667,9980,11281,10951,10862,9906,19970,20570,23564,11344,9103,12337,7264,3333,38.8,121437,115460,28307,22934,121437,58902,62535,22934,9935,12999,160465,154436,6029,154436,144870,5640,307,0,89,0,0,1770,335,168,247,43,65,58,55,105,854,38,0,0,0,38,1811,6029,1763,3088,318,121,160465,150645,7852,3899,2353,48,2112,160465,12685,11060,599,100,926,147780,134931,5524,286,1770,38,23,5208,55,5153,68361
2014,Taylor County,Wisconsin,20596,10535,10061,1260,1342,1452,1314,975,2118,2466,3321,1504,1316,1753,1161,614,42.8,15660,15061,4308,3528,15660,7938,7722,3528,1617,1911,20596,20437,159,20437,20246,79,64,6,21,0,5,30,5,3,16,0,6,0,55,119,0,0,0,0,0,0,18,159,20,49,39,0,20596,20377,129,113,104,28,27,20596,341,253,16,0,72,20255,19959,79,64,30,0,0,123,4,119,10592
2014,Adams County,Wisconsin,20604,11100,9504,780,1012,873,919,866,2058,2240,3049,1673,1911,3190,1458,575,50.5,17353,16877,6361,5223,17353,9469,7884,5223,2615,2608,20604,20280,324,20280,19243,620,181,0,10,0,39,77,5,17,20,0,0,0,55,1,35,33,33,0,0,0,126,324,56,97,57,13,20604,19547,717,308,158,60,179,20604,783,595,120,28,40,19821,18696,608,167,72,33,0,245,10,235,17387
2014,Bayfield County,Wisconsin,15064,7758,7306,634,742,844,827,554,1252,1507,2422,1428,1496,2067,939,352,50.3,12292,11892,4268,3358,12292,6283,6009,3358,1699,1659,15064,14778,286,14778,13051,91,1530,0,1355,4,0,64,11,1,10,0,6,10,55,7,26,0,0,0,0,0,42,286,29,208,22,3,15064,13325,138,1756,95,3,48,15064,199,118,24,12,45,14865,12908,87,1520,64,0,6,280,0,280,13077
2014,Monroe County,Wisconsin,45116,22861,22255,3233,3168,3212,2992,2257,5501,5412,6648,3499,2532,3650,2369,643,39.1,33517,32066,8116,6662,33517,16895,16622,6662,3120,3542,45116,44287,829,44287,42556,561,448,18,0,0,0,316,22,6,87,8,103,0,55,81,90,0,0,0,0,0,406,829,197,277,130,3,45116,43339,797,738,487,40,554,45116,1746,1284,135,37,290,43370,41440,561,401,291,0,0,677,22,655,19428
2014,Wood County,Wisconsin,74261,36655,37606,4354,4528,4709,4568,3854,8469,8294,11771,5795,4756,6688,4268,2207,43.2,57740,55566,15920,13163,57740,28138,29602,13163,5816,7347,74261,73520,741,73520,70690,364,610,10,103,30,0,1483,138,66,154,39,90,75,55,141,921,0,0,0,0,0,373,741,383,173,35,0,74261,71408,757,801,1526,15,505,74261,1842,1273,327,16,226,72419,69412,364,589,1482,0,4,568,4,564,34198
2014,Ashland County,Wisconsin,16065,8023,8042,992,885,1117,1067,1219,1728,1687,2394,1245,1058,1439,848,386,41.3,12401,11624,3286,2673,12401,6138,6263,2673,1234,1439,16065,15478,587,15478,13644,53,1642,0,1492,0,0,94,14,2,12,0,1,2,55,3,63,1,0,0,0,1,44,587,63,425,6,59,16065,14165,189,2138,107,1,66,16065,352,254,36,0,62,15713,13382,53,1589,94,1,20,574,0,574,9650
2014,Florence County,Wisconsin,4473,2340,2133,232,239,226,210,163,373,431,835,401,421,529,298,115,49.7,3655,3516,1196,942,3655,1892,1763,942,470,472,4473,4370,103,4370,4301,8,50,0,16,0,0,2,0,2,0,0,0,0,55,37,0,0,0,0,0,0,9,103,88,4,0,0,4473,4404,96,54,2,0,20,4473,40,27,4,0,9,4433,4281,8,50,2,0,0,92,0,92,4745
2014,Jefferson County,Wisconsin,84201,41940,42261,4840,5130,5925,6675,5373,9948,10816,12689,6302,4777,6628,3548,1550,38.8,64830,60308,14414,11726,64830,32017,32813,11726,5252,6474,84201,82627,1574,82627,79693,631,102,1,23,2,0,610,66,107,127,30,75,47,55,55,158,0,0,0,0,0,1591,1574,326,579,195,64,84201,81099,1075,837,905,71,1860,84201,5723,4791,387,45,500,78478,76084,579,102,539,0,26,1148,56,1092,35220
2014,Dunn County,Wisconsin,44045,22212,21833,2244,2407,2741,4560,5529,5058,4750,5545,2831,2507,3184,1907,782,33.9,35140,30509,7398,5873,35140,17709,17431,5873,2653,3220,44045,43283,762,43283,41690,243,186,0,78,0,0,1079,100,156,7,3,128,11,55,33,674,0,0,0,0,0,85,762,69,180,190,90,44045,42347,464,507,1301,152,118,44045,702,508,28,7,159,43343,41195,232,137,1079,0,6,694,7,687,18014
2014,Grant County,Wisconsin,51272,26628,24644,2812,3198,2802,4741,6024,5384,5096,6658,3543,2858,4053,2815,1288,36.4,40601,36156,9894,8156,40601,21137,19464,8156,3541,4615,51272,50831,441,50831,49618,675,78,0,10,0,7,292,9,61,70,1,103,14,55,43,34,19,5,14,0,0,149,441,116,129,128,0,51272,50040,802,207,435,67,169,51272,671,553,37,39,42,50601,49118,646,78,291,19,44,405,10,395,21695
2014,Sheboygan County,Wisconsin,115168,57910,57258,6727,7520,7599,7656,6427,13673,14251,17816,8808,6989,9139,5628,2935,40.7,88407,84576,22005,17702,88407,44188,44219,17702,7742,9960,115168,113096,2072,113096,104283,1720,319,16,78,0,0,5547,192,83,308,46,155,182,55,117,4581,23,23,0,0,0,1204,2072,664,600,336,48,115168,106286,2513,1042,5906,74,1510,115168,6612,5232,332,104,944,108556,99461,1643,283,5530,23,1,1615,38,1577,50699
2014,Menominee County,Wisconsin,4382,2149,2233,373,401,297,450,298,465,434,596,208,223,420,196,21,32.7,3059,2776,746,637,3059,1452,1607,637,291,346,4382,4332,50,4332,566,15,3658,0,113,0,0,86,20,0,0,11,0,0,55,78,55,0,0,0,0,0,7,50,0,48,0,0,4382,616,15,3706,86,0,9,4382,228,226,0,0,2,4154,535,15,3470,86,0,0,48,0,48,2312
2014,Buffalo County,Wisconsin,13374,6787,6587,724,743,877,838,638,1396,1515,2092,1027,986,1366,849,323,44.7,10491,10104,3115,2538,10491,5362,5129,2538,1229,1309,13374,13245,129,13245,13015,51,44,0,9,0,2,3,0,0,0,0,1,0,55,11,2,0,0,0,0,0,132,129,23,69,11,0,13374,13137,81,117,17,4,151,13374,257,208,3,6,40,13117,12896,51,42,3,0,0,125,15,110,6690
2014,La Crosse County,Wisconsin,116470,57140,59330,6620,6981,6487,9651,12975,14873,13066,15278,7705,6593,8339,5269,2633,35.4,92226,83675,20096,16241,92226,44412,47814,16241,6974,9267,116470,114595,1875,114595,106647,1700,470,11,300,0,19,5104,242,388,104,58,347,115,55,63,3850,55,49,0,0,6,619,1875,750,404,416,17,116470,108463,2554,984,5588,101,762,116470,1902,1367,153,100,282,114568,105628,1627,450,5097,49,53,1664,42,1622,48840
2014,Marathon County,Wisconsin,134886,67799,67087,8507,8566,9430,9018,7448,16461,16806,20598,9113,8611,10716,6258,3354,40.2,102614,97584,25150,20328,102614,51162,51452,20328,9168,11160,134886,132442,2444,132442,123623,912,344,0,53,1,39,7188,533,188,198,36,109,57,55,73,6067,11,0,2,5,4,364,2444,693,638,776,42,134886,125954,1811,1174,8006,51,494,134886,3259,2464,418,54,323,131627,121014,890,326,7172,11,80,2134,35,2099,58040
2014,Trempealeau County,Wisconsin,29274,14773,14501,1976,1917,2048,1853,1407,3376,3610,4336,2181,1767,2515,1548,740,40.7,22157,21267,5869,4803,22157,11189,10968,4803,2210,2593,29274,28942,332,28942,27707,125,44,0,5,0,0,155,12,26,19,0,28,4,55,121,66,0,0,0,0,0,911,332,32,81,53,0,29274,28039,161,140,208,0,1073,29274,1824,1545,37,4,238,27450,26944,125,44,134,0,26,177,0,177,12684
2014,Dodge County,Wisconsin,88589,46421,42168,4648,5506,5438,5381,4954,11152,11614,14399,6305,5458,6974,4584,2176,41.5,69482,66656,16927,13734,69482,36775,32707,13734,6075,7659,88589,87315,1274,87315,83652,2409,235,6,55,0,0,455,15,113,139,4,60,3,55,27,121,0,0,0,0,0,564,1274,402,387,214,22,88589,84836,2952,723,671,20,732,88589,3784,3111,315,122,236,84805,80687,2386,211,455,0,12,1054,19,1035,37102
2014,Vilas County,Wisconsin,21368,10762,10606,828,1076,1027,1049,811,1682,2007,3316,1748,1956,3333,1931,604,52.1,17738,17247,7057,5868,17738,8928,8810,5868,2874,2994,21368,20861,507,20861,18531,102,2074,4,1831,6,23,102,0,19,15,0,21,4,55,125,43,0,0,0,0,0,52,507,15,365,9,0,21368,19038,190,2541,124,4,86,21368,341,239,41,0,61,21027,18346,89,2054,102,0,30,406,0,406,25280
2014,Manitowoc County,Wisconsin,80805,40178,40627,4314,4630,5292,5234,4162,8731,9270,12931,6592,5276,7399,4376,2598,44.0,63315,60349,17623,14373,63315,31242,32073,14373,6220,8153,80805,79915,890,79915,76311,441,512,4,87,0,0,1961,59,107,90,8,105,42,55,71,1550,34,0,0,6,28,656,890,212,174,314,0,80805,77197,782,729,2293,87,754,80805,2679,2074,162,74,369,78126,74342,426,492,1961,34,50,821,0,821,37180
2014,Burnett County,Wisconsin,15387,7845,7542,708,787,815,867,548,1298,1498,2353,1287,1414,2229,1240,343,50.5,12485,12170,4615,3812,12485,6303,6182,3812,1888,1924,15387,15082,305,15082,14105,87,783,0,502,0,2,60,9,8,6,5,13,1,55,13,18,4,4,0,0,0,43,305,65,159,29,6,15387,14396,171,970,100,10,70,15387,222,129,17,4,72,15165,13960,87,767,60,4,12,275,1,274,15248
2014,Door County,Wisconsin,27789,13710,14079,1160,1190,1539,1436,1091,2534,2773,4106,2301,2810,3817,2009,1023,50.8,22987,22322,8641,6849,22987,11220,11767,6849,3137,3712,27789,27444,345,27444,26818,128,208,0,58,0,0,132,7,67,7,20,26,0,55,29,5,0,0,0,0,0,158,345,118,148,16,0,27789,27151,264,381,165,8,190,27789,727,611,85,3,28,27062,26381,128,208,129,0,0,216,2,214,24155
2014,Fond du Lac County,Wisconsin,101709,49876,51833,5771,5904,6903,6714,6262,12029,12578,15589,7280,6670,8257,5056,2696,40.9,79125,75242,19725,16009,79125,38381,40744,16009,6791,9218,101709,100015,1694,100015,95345,1211,445,0,148,0,4,1249,433,131,84,50,70,27,55,39,454,11,9,0,0,2,1754,1694,677,631,195,26,101709,96984,1944,1119,1457,52,1873,101709,4665,3907,212,16,530,97044,92943,1147,390,1212,11,25,1316,6,1310,44223
2014,Pepin County,Wisconsin,7390,3730,3660,426,544,372,469,345,738,810,1109,623,513,758,469,214,44.9,5739,5485,1749,1441,5739,2865,2874,1441,681,760,7390,7330,60,7330,7247,28,13,0,7,0,0,12,0,0,10,0,2,0,55,91,0,0,0,0,0,0,30,60,11,36,5,0,7390,7306,39,53,17,1,38,7390,91,83,0,0,8,7299,7190,28,13,12,0,0,56,0,56,3604
