year,county,state,sex_and_age_total_population,sex_and_age_total_population_male,sex_and_age_total_population_female,sex_and_age_under_5_years,sex_and_age_5_to_9_years,sex_and_age_10_to_14_years,sex_and_age_15_to_19_years,sex_and_age_20_to_24_years,sex_and_age_25_to_34_years,sex_and_age_35_to_44_years,sex_and_age_45_to_54_years,sex_and_age_55_to_59_years,sex_and_age_60_to_64_years,sex_and_age_65_to_74_years,sex_and_age_75_to_84_years,sex_and_age_85_years_and_over,sex_and_age_median_age_years,sex_and_age_18_years_and_over,sex_and_age_21_years_and_over,sex_and_age_62_years_and_over,sex_and_age_65_years_and_over,sex_and_age_18_years_and_over.1,sex_and_age_18_years_and_over_male,sex_and_age_18_years_and_over_female,sex_and_age_65_years_and_over.1,sex_and_age_65_years_and_over_male,sex_and_age_65_years_and_over_female,race_total_population,race_total_population_one_race,race_total_population_two_or_more_races,race_one_race,race_one_race_white,race_one_race_black_or_african_american,race_one_race_american_indian_and_alaska_native,race_one_race_american_indian_and_alaska_native_ch,race_one_race_american_indian_and_alaska_native_ch.1,race_one_race_american_indian_and_alaska_native_na,race_one_race_american_indian_and_alaska_native_si,race_one_race_asian,race_one_race_asian_asian_indian,race_one_race_asian_chinese,race_one_race_asian_filipino,race_one_race_asian_japanese,race_one_race_asian_korean,race_one_race_asian_vietnamese,state_fips,county_fips,race_one_race_asian_other_asian,race_one_race_native_hawaiian_and_other_pacific_is,race_one_race_native_hawaiian_and_other_pacific_is.1,race_one_race_native_hawaiian_and_other_pacific_is.2,race_one_race_native_hawaiian_and_other_pacific_is.3,race_one_race_native_hawaiian_and_other_pacific_is.4,race_one_race_some_other_race,race_two_or_more_races,race_two_or_more_races_white_and_black_or_african_,race_two_or_more_races_white_and_american_indian_a,race_two_or_more_races_white_and_asian,race_two_or_more_races_black_or_african_american_a,race_race_alone_or_in_combination_with_one_or_more,race_race_alone_or_in_combination_with_one_or_more.1,race_race_alone_or_in_combination_with_one_or_more.2,race_race_alone_or_in_combination_with_one_or_more.3,race_race_alone_or_in_combination_with_one_or_more.4,race_race_alone_or_in_combination_with_one_or_more.5,race_race_alone_or_in_combination_with_one_or_more.6,hispanic_or_latino_and_race_total_population,hispanic_or_latino_and_race_total_population_hispa,hispanic_or_latino_and_race_total_population_hispa.1,hispanic_or_latino_and_race_total_population_hispa.2,hispanic_or_latino_and_race_total_population_hispa.3,hispanic_or_latino_and_race_total_population_hispa.4,hispanic_or_latino_and_race_total_population_not_h,hispanic_or_latino_and_race_total_population_not_h.1,hispanic_or_latino_and_race_total_population_not_h.2,hispanic_or_latino_and_race_total_population_not_h.3,hispanic_or_latino_and_race_total_population_not_h.4,hispanic_or_latino_and_race_total_population_not_h.5,hispanic_or_latino_and_race_total_population_not_h.6,hispanic_or_latino_and_race_total_population_not_h.7,hispanic_or_latino_and_race_total_population_not_h.8,hispanic_or_latino_and_race_total_population_not_h.9,total_housing_units
2013,Pushmataha County,Oklahoma,11406,5604,5802,678,782,658,679,596,1188,1204,1657,857,742,1378,708,279,44.5,8848,8561,2826,2365,8848,4281,4567,2365,1086,1279,11406,10290,1116,10290,8577,117,1497,97,0,0,0,6,0,0,4,0,0,0,40,127,2,4,0,0,0,4,89,1116,4,1066,5,27,11406,9666,160,2602,11,6,89,11406,316,228,36,3,49,11090,8381,115,1480,6,4,0,1104,0,1104,6104
2013,Johnston County,Oklahoma,10982,5359,5623,728,698,732,845,657,1224,1319,1494,692,745,1080,586,182,39.8,8340,7873,2288,1848,8340,4050,4290,1848,840,1008,10982,9016,1966,9016,7976,168,654,13,0,0,0,52,16,7,6,0,0,0,40,69,23,0,0,0,0,0,166,1966,105,1699,0,45,10982,9862,324,2462,52,0,277,10982,450,377,1,0,72,10532,7838,164,619,52,0,0,1859,47,1812,5122
2013,Beaver County,Oklahoma,5605,2823,2782,357,399,440,381,260,615,651,826,358,426,460,326,106,41.1,4176,3948,1149,892,4176,2073,2103,892,422,470,5605,5458,147,5458,4864,52,11,6,0,0,0,17,0,0,4,0,13,0,40,7,0,0,0,0,0,0,514,147,4,80,63,0,5605,5011,56,91,80,0,514,5605,1164,1110,0,0,54,4441,4239,43,11,17,0,11,120,0,120,2662
2013,Hughes County,Oklahoma,13838,7409,6429,760,829,906,892,737,1864,1769,1868,962,766,1346,773,366,40.0,10814,10293,2963,2485,10814,5833,4981,2485,1078,1407,13838,12654,1184,12654,9406,752,2305,224,10,0,3,2,0,0,0,0,2,0,40,63,0,4,0,0,4,0,185,1184,48,874,3,144,13838,10427,954,3338,18,4,287,13838,551,486,3,0,62,13287,9167,746,2279,2,4,0,1089,11,1078,6209
2013,Comanche County,Oklahoma,124591,64428,60163,9493,9356,7363,9504,12191,20572,15326,15744,6907,5130,7285,4190,1530,31.5,93594,86646,16108,13005,93594,48670,44924,13005,5715,7290,124591,114964,9627,114964,80932,21263,6779,485,20,16,35,2657,205,318,486,139,647,333,40,31,529,686,174,252,166,94,2647,9627,2308,2779,1335,419,124591,89078,25185,10932,4890,1057,4143,124591,14638,9452,3042,59,2085,109953,72884,20705,6320,2557,679,103,6705,86,6619,50967
2013,Adair County,Oklahoma,22427,11199,11228,1540,1701,1840,1690,1314,2700,2874,3090,1392,1283,1805,957,241,36.7,16267,15391,3815,3003,16267,8015,8252,3003,1409,1594,22427,18935,3492,18935,10174,80,8327,7328,0,0,15,144,5,0,34,0,0,16,40,1,89,3,0,3,0,0,207,3492,42,3328,5,6,22427,13641,162,11757,152,3,284,22427,1249,1204,0,0,45,21178,9453,80,8102,144,3,13,3383,3,3380,9148
2013,Stephens County,Oklahoma,44929,21915,23014,2872,2835,3221,2845,2547,5282,5233,6225,3306,2714,4170,2762,917,40.1,34214,32699,9523,7849,34214,16494,17720,7849,3442,4407,44929,43207,1722,43207,38298,1034,2615,453,0,0,5,288,0,33,43,44,102,49,40,137,17,13,3,0,0,10,959,1722,203,1131,43,49,44929,39958,1342,3817,378,36,1176,44929,2881,2336,97,24,424,42048,36870,962,2533,288,13,37,1345,3,1342,20622
2013,Carter County,Oklahoma,47904,23304,24600,3323,3425,3473,3272,2619,6030,5956,6579,3132,2814,4081,2324,876,38.2,35634,33881,8866,7281,35634,17141,18493,7281,3092,4189,47904,45126,2778,45126,36210,3420,4234,455,0,0,2,452,215,153,21,0,0,22,40,19,41,73,3,0,70,0,737,2778,217,1700,151,323,47904,38586,4236,6487,785,99,794,47904,2755,2289,62,29,375,45149,34521,3305,4179,452,73,0,2619,0,2619,21230
2013,Greer County,Oklahoma,6178,3501,2677,329,331,305,339,412,897,886,841,403,325,541,408,161,40.7,5005,4824,1353,1110,5005,2970,2035,1110,460,650,6178,5979,199,5979,4956,439,215,26,0,0,0,2,0,0,0,0,0,2,40,55,0,0,0,0,0,0,367,199,33,73,0,26,6178,5129,518,334,2,0,414,6178,635,574,11,0,50,5543,4777,428,215,2,0,0,121,16,105,2732
2013,McIntosh County,Oklahoma,20358,10027,10331,1079,975,1422,1240,936,1908,2140,2894,1537,1542,2673,1546,466,46.8,16110,15484,5621,4685,16110,7806,8304,4685,2242,2443,20358,18120,2238,18120,14312,698,3024,1036,0,0,14,76,0,0,26,42,0,0,40,91,8,0,0,0,0,0,10,2238,80,1838,35,97,20358,16439,1010,5129,115,11,48,20358,441,339,0,9,93,19917,14069,694,2914,76,0,0,2164,0,2164,13316
2013,Murray County,Oklahoma,13571,6865,6706,839,1062,830,905,740,1460,1518,1944,892,945,1380,783,273,41.0,10322,9730,3005,2436,10322,5171,5151,2436,1191,1245,13571,12067,1504,12067,10342,178,1097,107,0,0,0,88,24,0,25,35,4,0,40,99,0,0,0,0,0,0,362,1504,88,1237,0,18,13571,11826,380,2450,88,0,427,13571,691,627,55,4,5,12880,10204,178,1060,53,0,6,1379,12,1367,6738
2013,Ottawa County,Oklahoma,32029,15694,16335,2199,2166,2179,2430,2089,3563,3709,4178,2036,1941,3025,1957,557,38.7,24149,22609,6669,5539,24149,11577,12572,5539,2417,3122,32029,28719,3310,28719,22261,242,5232,2078,5,21,0,207,11,25,26,3,2,22,40,115,118,273,8,0,0,265,504,3310,152,2804,38,36,32029,25492,487,8185,284,334,662,32029,1537,1305,62,3,167,30492,21466,232,5152,207,273,29,3133,22,3111,14076
2013,Wagoner County,Oklahoma,74077,36636,37441,4999,5457,5627,5174,3913,9159,10101,10434,4886,4505,6401,2671,750,38.0,54657,51818,12245,9822,54657,26612,28045,9822,4662,5160,74077,67291,6786,67291,56450,2554,6285,3888,23,0,10,1030,0,41,76,14,104,68,40,145,727,0,0,0,0,0,972,6786,528,5452,181,173,74077,62998,3470,12019,1416,90,1210,74077,3676,3038,183,23,432,70401,54261,2530,6143,1030,0,25,6412,26,6386,29892
2013,Caddo County,Oklahoma,29605,15313,14292,2092,1920,2283,2050,1743,3875,3576,4150,1742,1812,2479,1312,571,37.8,22039,20937,5366,4362,22039,11519,10520,4362,1906,2456,29605,27699,1906,27699,18552,818,6940,294,42,24,100,123,0,7,0,2,22,13,40,15,79,0,0,0,0,0,1266,1906,168,1328,2,123,29605,20157,1152,8590,143,18,1513,29605,3125,2889,27,0,209,26480,17455,817,6468,123,0,55,1562,6,1556,13154
2013,Muskogee County,Oklahoma,70657,34516,36141,4985,4573,5039,4716,4699,8938,8563,9687,4406,4494,5797,3389,1371,37.7,53237,50477,13263,10557,53237,25589,27648,10557,4545,6012,70657,62379,8278,62379,43544,7780,9696,6387,0,2,49,441,72,59,30,5,47,189,40,101,39,11,8,0,3,0,907,8278,527,6675,87,547,70657,51221,9199,17300,581,33,954,70657,3802,3143,144,0,515,66855,40984,7766,9610,411,11,23,8050,7,8043,30859
2013,Bryan County,Oklahoma,43079,21047,22032,2927,2819,2733,2861,3524,5634,4952,5501,2819,2329,4029,2169,782,37.1,33041,30896,8392,6980,33041,16031,17010,6980,3166,3814,43079,39034,4045,39034,32107,720,4501,462,8,1,7,242,60,27,77,0,0,21,40,13,57,7,0,7,0,0,1457,4045,135,3691,45,35,43079,36088,956,8274,296,14,1548,43079,2212,1838,94,0,280,40867,31624,707,4429,242,7,11,3847,0,3847,19628
2013,Union County,Oregon,25741,12665,13076,1579,1689,1457,1926,1977,2972,2767,3281,1940,1759,2358,1398,638,39.9,20011,18758,5409,4394,20011,9679,10332,4394,1988,2406,25741,25004,737,25004,24084,144,102,24,0,0,2,260,5,126,18,28,67,0,41,61,16,240,13,1,5,221,174,737,66,451,83,4,25741,24817,218,561,392,328,215,25741,1061,928,14,0,119,24680,23239,140,98,251,240,17,695,33,662,11464
2013,Marion County,Oregon,318441,158586,159855,23159,23176,22814,23382,21960,43623,39731,40449,20566,17403,22830,12787,6561,35.3,235341,221452,52383,42178,235341,116019,119322,42178,18384,23794,318441,306107,12334,306107,257758,3198,3965,252,38,51,144,5850,437,1122,1037,753,715,875,41,47,911,2093,182,124,39,1748,33243,12334,1734,4369,2097,52,318441,269075,5493,9430,8978,3187,35733,318441,78446,72803,670,269,4704,239995,216030,2894,2578,5731,2091,1856,8815,255,8560,121245
2013,Douglas County,Oregon,107286,52970,54316,5534,5680,6251,6510,5604,10885,11161,15044,8279,8976,12856,7536,2970,46.4,85773,81943,28270,23362,85773,41860,43913,23362,10950,12412,107286,103412,3874,103412,99536,293,1690,240,72,0,22,913,138,134,375,129,106,16,41,19,15,181,38,65,32,46,799,3874,316,2315,668,7,107286,103289,674,4191,1814,335,1032,107286,5184,3713,325,43,1103,102102,95744,281,1527,872,138,110,3430,46,3384,48754
2013,Jefferson County,Oregon,21461,11023,10438,1528,1563,1366,1435,1358,2438,2485,2800,1523,1522,2188,903,352,40.2,16082,15343,4479,3443,16082,8166,7916,3443,1706,1737,21461,20918,543,20918,14632,148,3661,4,6,9,14,153,91,3,34,20,0,0,41,31,5,134,58,0,0,76,2190,543,38,345,79,0,21461,15168,186,4013,239,154,2244,21461,4223,3664,54,0,505,17238,13099,136,3342,153,134,20,354,6,348,9774
2013,Polk County,Oregon,75930,36569,39361,4688,4913,5390,6242,6396,8430,8919,9425,4943,4822,6340,3654,1768,37.5,57747,53164,14553,11762,57747,27554,30193,11762,5316,6446,75930,72377,3553,72377,66643,316,975,37,0,6,15,1736,125,394,260,115,210,482,41,53,150,261,23,3,0,235,2446,3553,283,1553,267,38,75930,69811,930,2790,2243,678,3320,75930,9412,8422,224,14,752,66518,60896,316,804,1709,261,8,2524,57,2467,30283
2013,Deschutes County,Oregon,160565,79183,81382,9319,10270,10403,9589,8262,20011,21213,22787,12077,11283,15239,7066,3046,40.8,124377,118736,31937,25351,124377,60735,63642,25351,12021,13330,160565,156816,3749,156816,149607,536,1251,200,89,191,35,1856,50,181,482,282,387,345,41,17,129,278,105,84,22,67,3288,3749,402,1304,565,6,160565,153019,1108,2873,2834,961,3970,160565,12082,10432,432,60,1158,148483,141616,521,1229,1805,245,55,3012,222,2790,80360
2013,Linn County,Oregon,117648,58122,59526,7519,7664,8257,7501,7115,14704,14345,15833,8025,8069,10436,6064,2116,39.1,89467,84967,23429,18616,89467,43631,45836,18616,8468,10148,117648,114752,2896,114752,108295,567,2180,446,40,0,42,1161,175,87,193,168,244,67,41,43,227,254,58,12,0,184,2295,2896,374,1185,602,0,117648,111098,1051,3429,1930,386,2786,117648,9371,8322,142,40,867,108277,102068,533,1919,1135,254,54,2314,136,2178,48795
2013,Yamhill County,Oregon,99802,50157,49645,6157,6761,7289,7714,7084,12069,12709,13631,7021,5316,7439,4378,2234,37.7,75401,69873,17022,14051,75401,37562,37839,14051,6330,7721,99802,96551,3251,96551,86671,1027,1108,29,31,2,57,1418,324,269,124,164,149,201,41,71,187,247,81,9,40,117,6080,3251,296,1283,549,47,99802,89587,1718,2778,2464,537,6547,99802,14890,13368,379,176,967,84912,78765,824,894,1388,247,192,2602,0,2602,37137
2013,Baker County,Oregon,16055,8084,7971,814,777,953,931,809,1593,1517,2351,1282,1341,2057,1360,270,47.9,12836,12386,4382,3687,12836,6438,6398,3687,1778,1909,16055,15695,360,15695,15319,45,206,28,0,0,8,82,0,15,23,0,0,37,41,1,7,12,11,0,0,1,31,360,7,269,53,4,16055,15675,58,481,135,12,56,16055,569,535,0,0,34,15486,14826,45,206,82,3,0,324,0,324,8806
2013,Klamath County,Oregon,66211,32961,33250,3899,3977,4183,4342,4311,7160,7531,9118,5234,4778,6712,3742,1224,42.0,51622,48856,14420,11678,51622,25543,26079,11678,5575,6103,66211,63513,2698,63513,58118,492,2744,161,8,17,27,732,10,232,231,60,116,0,41,35,83,105,40,0,18,47,1322,2698,237,1473,308,38,66211,60553,894,4364,1105,185,1886,66211,7216,6346,126,41,703,58995,53278,453,2330,633,105,107,2089,62,2027,32727
2013,Lincoln County,Oregon,46070,22423,23647,2263,2037,2247,2406,2008,4710,4559,6533,4290,4688,6209,2913,1207,49.8,38104,36675,13123,10329,38104,18310,19794,10329,4758,5571,46070,44132,1938,44132,40603,145,1104,64,23,0,64,638,16,196,85,32,54,64,41,41,191,259,99,34,0,126,1383,1938,154,1136,95,18,46070,42428,449,2486,826,416,1626,46070,3736,3167,23,36,510,42334,38628,145,1043,617,259,111,1531,19,1512,30550
2013,Benton County,Oregon,85989,43121,42868,3819,4000,4351,8496,14277,10544,8603,10204,5541,5260,5893,3274,1727,32.3,70990,61584,13949,10894,70990,35522,35468,10894,4940,5954,85989,83562,2427,83562,75783,887,656,81,106,0,5,4786,811,1526,288,469,708,315,41,3,669,309,158,17,92,42,1141,2427,187,721,910,6,85989,77944,1346,1414,5961,633,1363,85989,5688,4360,224,42,1062,80301,71478,866,564,4750,309,124,2210,130,2080,36438
2013,Crook County,Oregon,20894,10413,10481,1026,1263,1244,1245,858,2045,2353,2978,1689,1675,2754,1143,621,46.8,16518,16006,5464,4518,16518,8084,8434,4518,2230,2288,20894,20345,549,20345,19528,30,218,72,19,0,0,86,8,11,12,48,0,0,41,13,7,15,0,0,10,5,468,549,38,324,7,0,20894,20072,73,580,181,15,610,20894,1512,1246,0,0,266,19382,18611,30,203,86,15,35,402,5,397,10202
2013,Sherman County,Oregon,1865,920,945,112,104,105,104,96,173,162,279,167,119,211,173,60,48.6,1491,1425,495,444,1491,728,763,444,201,243,1865,1802,63,1802,1745,2,31,5,3,0,0,2,0,2,0,0,0,0,41,55,0,0,0,0,0,0,22,63,0,58,0,0,1865,1808,2,90,3,0,26,1865,84,80,0,0,4,1781,1683,2,31,2,0,0,63,4,59,938
2013,Harney County,Oregon,7314,3692,3622,386,409,470,535,323,698,763,1087,675,522,830,487,129,46.1,5732,5480,1722,1446,5732,2846,2886,1446,705,741,7314,7152,162,7152,6752,34,251,0,1,0,0,60,30,16,0,6,0,0,41,25,8,12,12,0,0,0,43,162,13,132,6,0,7314,6912,47,385,66,14,52,7314,314,268,0,0,46,7000,6509,34,232,60,12,0,153,0,153,3805
2013,Malheur County,Oregon,30898,16825,14073,2192,2021,2288,2145,2134,4172,3772,3862,1874,1684,2573,1586,595,36.6,23124,21772,5675,4754,23124,12896,10228,4754,2237,2517,30898,29382,1516,29382,25611,372,231,22,6,1,0,542,19,47,24,319,24,73,41,45,36,65,22,0,5,38,2561,1516,96,569,119,16,30898,27045,503,1012,672,128,3211,30898,9904,9472,24,59,349,20994,19460,266,115,516,65,0,572,17,555,11637
2013,Wallowa County,Oregon,6924,3420,3504,346,337,407,365,214,609,599,1001,650,732,916,543,205,51.5,5635,5441,2094,1664,5635,2772,2863,1664,827,837,6924,6761,163,6761,6658,30,36,11,13,0,0,8,0,0,0,0,0,2,41,63,6,5,0,0,3,2,24,163,6,72,9,0,6924,6821,36,108,17,62,43,6924,169,87,20,0,62,6755,6524,30,36,8,5,8,144,0,144,4081
2013,Wheeler County,Oregon,1292,620,672,46,25,64,77,29,96,111,185,139,114,265,107,34,55.5,1102,1066,471,406,1102,534,568,406,211,195,1292,1260,32,1260,1232,0,6,0,0,0,0,2,0,0,1,0,1,0,41,69,0,0,0,0,0,0,20,32,0,26,1,0,1292,1264,0,32,3,5,20,1292,34,27,2,0,5,1258,1218,0,6,2,0,0,32,0,32,896
2013,Morrow County,Oregon,11218,5767,5451,796,714,1059,890,643,1219,1429,1494,849,687,825,425,188,36.9,8047,7706,1799,1438,8047,4133,3914,1438,703,735,11218,10776,442,10776,9954,19,59,5,0,0,1,71,7,0,36,0,12,2,41,49,14,9,0,0,0,9,664,442,16,253,39,0,11218,10390,40,318,127,18,778,11218,3622,3451,0,0,171,7596,7143,19,55,71,9,0,299,0,299,4426
2013,Coos County,Oregon,62753,30924,31829,3177,3483,3086,3501,3385,6327,6322,9042,5337,5170,7836,4501,1586,47.6,50928,48880,16693,13923,50928,24955,25973,13923,6610,7313,62753,60210,2543,60210,56471,594,1739,293,38,11,16,755,51,155,226,175,56,43,41,11,49,105,23,0,0,82,546,2543,318,1183,276,37,62753,58874,1119,3470,1419,326,562,62753,3526,2853,204,15,454,59227,54306,203,1487,710,105,126,2290,9,2281,30467
2013,Lake County,Oregon,7862,4165,3697,281,336,451,547,338,724,866,1347,649,703,955,472,193,48.3,6392,6211,2040,1620,6392,3406,2986,1620,841,779,7862,7556,306,7556,7056,62,109,26,4,0,0,41,0,15,9,0,5,7,41,37,5,14,0,7,0,7,274,306,12,240,48,0,7862,7359,74,349,92,17,277,7862,574,509,6,0,59,7288,6802,38,109,41,14,10,274,0,274,4407
2013,Curry County,Oregon,22361,10815,11546,869,1268,754,1020,917,1825,2023,2973,1940,2375,3679,1955,763,53.8,18810,18326,7823,6397,18810,9108,9702,6397,3033,3364,22361,21433,928,21433,20632,28,392,0,0,0,0,87,2,60,11,10,4,0,41,15,0,7,0,0,0,7,287,928,122,474,154,8,22361,21519,174,928,257,35,402,22361,1307,1018,31,0,258,21054,19707,28,384,87,7,0,841,25,816,12566
2013,Gilliam County,Oregon,1915,1030,885,106,83,119,110,73,158,189,347,192,142,210,119,67,49.4,1528,1478,484,396,1528,797,731,396,163,233,1915,1891,24,1891,1830,10,16,11,1,0,0,0,0,0,0,0,0,0,41,21,0,6,6,0,0,0,29,24,0,13,0,0,1915,1854,10,29,0,17,29,1915,157,136,0,0,21,1758,1702,10,16,0,6,0,24,0,24,1122
2013,Hood River County,Oregon,22427,11128,11299,1496,1671,1599,1558,1203,2873,2933,3400,1474,1271,1591,971,387,37.6,16673,15975,3675,2949,16673,8281,8392,2949,1290,1659,22427,21818,609,21818,20327,120,86,0,0,0,0,297,19,103,87,52,21,0,41,27,15,58,47,5,6,0,930,609,29,286,130,0,22427,20915,216,439,476,86,1008,22427,6687,6656,0,0,31,15740,14714,109,39,297,58,16,507,0,507,9314
2013,Multnomah County,Oregon,747641,369592,378049,46157,43788,38195,40238,52380,138841,116450,99392,48892,41639,45023,23670,12976,36.1,596278,570192,105025,81669,596278,292450,303828,81669,34659,47010,747641,715595,32046,715595,585524,42301,6452,440,515,142,290,50538,1671,12119,4305,3385,2839,17067,41,51,9152,4680,675,157,541,3307,26100,32046,5926,8273,8559,1286,747641,613616,52106,18328,62708,6967,29536,747641,81535,64826,2080,1908,12721,666106,538073,40811,4971,49948,4599,1348,26356,509,25847,325163
2013,Jackson County,Oregon,205117,100064,105053,12025,12194,12214,12934,12257,24120,23139,27944,15856,14921,20250,11813,5450,42.5,160776,153030,46327,37513,160776,77529,83247,37513,16955,20558,205117,197162,7955,197162,188399,1434,1702,165,73,15,44,1996,116,469,362,346,227,295,41,29,181,547,88,28,227,204,3084,7955,861,3440,1386,123,205117,195833,2903,5754,4078,1486,3915,205117,22749,19836,777,286,1850,182368,170611,1280,1343,1954,547,177,6456,169,6287,90902
2013,Grant County,Oregon,7359,3633,3726,338,339,428,438,286,621,725,1028,644,708,1006,566,232,50.5,5963,5804,2218,1804,5963,2937,3026,1804,913,891,7359,7100,259,7100,7010,24,38,0,0,1,8,12,0,12,0,0,0,0,41,23,0,2,2,0,0,0,14,259,5,236,12,0,7359,7269,29,280,24,2,20,7359,229,182,0,0,47,7130,6829,24,38,12,2,7,218,0,218,4317
2013,Clackamas County,Oregon,380532,187446,193086,21062,24651,25674,26098,20932,43293,50001,58490,29452,26274,31299,15834,7472,40.9,292231,278826,69618,54605,292231,141917,150314,54605,24206,30399,380532,367457,13075,367457,341361,3248,2581,171,107,56,246,14576,900,4374,1697,1336,1828,2008,41,5,2433,906,309,82,427,88,4785,13075,2094,4310,3223,63,380532,353911,6031,7507,19039,1954,6449,380532,30012,24458,797,444,4313,350520,320108,2667,1669,14360,892,189,10635,361,10274,157541
2013,Tillamook County,Oregon,25300,12825,12475,1278,1306,1477,1489,1024,2551,2697,3529,2077,2486,3069,1804,513,48.2,20313,19581,6781,5386,20313,10139,10174,5386,2545,2841,25300,24705,595,24705,23097,114,197,19,0,0,0,216,32,13,20,23,31,64,41,57,33,72,1,21,50,0,1009,595,13,356,116,0,25300,23619,152,553,370,125,1076,25300,2349,2144,54,3,148,22951,21812,114,191,215,72,48,499,16,483,18373
2013,Josephine County,Oregon,82783,40345,42438,4154,4629,4610,5095,4211,7860,8352,11391,6526,6990,10415,5633,2917,47.5,66100,63350,23020,18965,66100,31706,34394,18965,8659,10306,82783,80478,2305,80478,77729,299,1342,176,30,0,14,533,22,69,86,192,44,12,41,33,108,150,61,8,0,81,425,2305,228,915,446,20,82783,79762,567,2430,1320,551,706,82783,5402,4375,192,8,827,77381,73112,280,1324,533,150,94,1888,0,1888,37944
2013,Umatilla County,Oregon,76306,39793,36513,5623,5116,6079,5422,5107,10049,9657,9994,4824,4502,5576,3049,1308,35.7,56171,52997,12777,9933,56171,29532,26639,9933,4622,5311,76306,72895,3411,72895,66745,456,1638,59,29,31,115,631,54,298,97,27,41,69,41,59,45,98,43,10,0,45,3327,3411,330,1902,343,49,76306,69972,916,3725,1242,404,3718,76306,18548,17469,98,19,962,57758,52601,454,1467,615,98,52,2471,12,2459,29638
2013,Columbia County,Oregon,49333,24622,24711,2716,3495,3226,3204,2601,5269,6416,7645,3931,3562,4400,2156,712,42.0,37764,36160,9264,7268,37764,18648,19116,7268,3462,3806,49333,47771,1562,47771,45811,112,683,89,103,0,42,516,39,186,162,48,18,0,41,9,63,79,32,38,0,9,570,1562,260,783,348,0,49333,47344,377,1480,895,207,616,49333,2119,1910,24,0,185,47214,44372,112,655,482,79,18,1496,13,1483,20614
2013,Wasco County,Oregon,25281,12567,12714,1573,1363,1826,1584,1450,2990,2689,3445,2153,1638,2436,1364,770,41.4,19552,18723,5464,4570,19552,9662,9890,4570,2108,2462,25281,24899,382,24899,22007,143,1221,35,26,71,7,248,1,63,27,46,24,20,41,65,67,157,62,0,50,45,1123,382,30,199,34,0,25281,22355,177,1447,307,208,1180,25281,3937,3757,4,23,153,21344,19454,98,1068,248,157,0,319,12,307,11438
2013,Lane County,Oregon,353382,173766,179616,17928,17907,20768,24993,33734,44973,40748,46496,26209,24359,30566,16860,7841,39.0,284328,264285,69317,55267,284328,138300,146028,55267,24766,30501,353382,338222,15160,338222,313762,3356,3799,328,119,23,100,8666,568,2502,891,1251,1610,800,41,39,1044,856,239,35,93,489,7783,15160,1973,6309,3418,120,353382,328000,6280,11118,13289,2290,9216,353382,26959,21340,933,281,4405,326423,297374,3093,3256,8556,798,572,12774,301,12473,156118
2013,Washington County,Oregon,539608,265508,274100,37782,38510,37648,34567,32210,83811,82507,74989,33136,27587,31855,16455,8551,35.6,403559,385288,72914,56861,403559,195831,207728,56861,24137,32724,539608,517675,21933,517675,416974,9510,4792,205,84,166,138,48106,10109,9446,4771,3286,6660,7068,41,67,6766,2740,849,311,314,1266,35553,21933,3369,4147,7848,194,539608,436529,14204,10293,59121,5067,38457,539608,85405,69326,1778,816,13485,454203,373709,9135,2393,47489,2559,695,18223,1008,17215,213520
2013,Clatsop County,Oregon,37157,18270,18887,1968,2310,1883,2320,2190,4294,4075,5405,3371,2809,3800,1875,857,43.7,29667,28277,8020,6532,29667,14530,15137,6532,2924,3608,37157,35683,1474,35683,33885,232,150,11,0,0,0,412,0,142,98,109,2,14,41,7,47,37,24,0,0,13,967,1474,127,737,275,12,37157,35301,375,908,739,215,1109,37157,2889,2512,115,27,235,34268,32313,232,128,412,37,0,1146,45,1101,21601
2013,Dauphin County,Pennsylvania,269035,130194,138841,16748,16809,16850,17794,16274,35613,33916,40617,19410,16951,20068,12300,5685,39.3,207394,197288,48069,38053,207394,98696,108698,38053,15969,22084,269035,260121,8914,260121,196403,47590,452,60,0,5,17,8739,2714,1842,491,199,338,1840,42,43,1315,78,0,16,13,49,6859,8914,4862,924,848,149,269035,204335,53582,1963,10099,406,8105,269035,19750,3147,10278,777,5548,249285,186941,45905,268,8687,78,505,6901,59,6842,120688
2013,Franklin County,Pennsylvania,150594,73530,77064,9818,10352,9319,9897,8158,17390,19483,21439,9968,9118,13628,8423,3601,40.5,115029,109403,31243,25652,115029,55436,59593,25652,11313,14339,150594,148744,1850,148744,140494,5320,353,279,0,5,0,1374,238,520,179,47,167,83,42,55,140,19,0,0,19,0,1184,1850,646,304,265,7,150594,142220,6262,765,1937,112,1426,150594,6780,3088,1064,7,2621,143814,135287,4988,353,1374,19,124,1669,75,1594,63405
2013,Union County,Pennsylvania,44932,24755,20177,2119,2205,2386,3816,3963,5976,6195,6285,2871,2272,3445,2345,1054,38.5,36791,33203,8033,6844,36791,20512,16279,6844,2923,3921,44932,44168,764,44168,39375,3287,137,0,0,18,18,537,125,180,35,36,75,22,42,119,64,67,0,25,42,0,765,764,178,118,146,50,44932,39950,3595,361,758,133,951,44932,2429,991,838,82,518,42503,38155,2988,103,537,67,59,594,35,559,16982
